,date,country,type,cases,CODE
66829,2020-05-08,Singapore,confirmed,21707,SGP
66830,2020-05-09,Singapore,confirmed,22460,SGP
66831,2020-05-10,Singapore,confirmed,23336,SGP
66832,2020-05-11,Singapore,confirmed,23822,SGP
66833,2020-05-12,Singapore,confirmed,24671,SGP
66834,2020-05-13,Singapore,confirmed,25346,SGP
66835,2020-05-14,Singapore,confirmed,26098,SGP
66836,2020-05-15,Singapore,confirmed,26891,SGP
66837,2020-05-16,Singapore,confirmed,27356,SGP
66838,2020-05-17,Singapore,confirmed,28038,SGP
66839,2020-05-18,Singapore,confirmed,28343,SGP
66840,2020-05-19,Singapore,confirmed,28794,SGP
66841,2020-05-20,Singapore,confirmed,29364,SGP
66842,2020-05-21,Singapore,confirmed,29812,SGP
66843,2020-05-22,Singapore,confirmed,30426,SGP
66844,2020-05-23,Singapore,confirmed,31068,SGP
66845,2020-05-24,Singapore,confirmed,31616,SGP
66846,2020-05-25,Singapore,confirmed,31960,SGP
66847,2020-05-26,Singapore,confirmed,32343,SGP
66848,2020-05-27,Singapore,confirmed,32876,SGP
66849,2020-05-28,Singapore,confirmed,33249,SGP
66850,2020-05-29,Singapore,confirmed,33860,SGP
66851,2020-05-30,Singapore,confirmed,34366,SGP
66852,2020-05-31,Singapore,confirmed,34884,SGP
66853,2020-06-01,Singapore,confirmed,35292,SGP
66854,2020-06-02,Singapore,confirmed,35836,SGP
66855,2020-06-03,Singapore,confirmed,36405,SGP
66856,2020-06-04,Singapore,confirmed,36922,SGP
66857,2020-06-05,Singapore,confirmed,37183,SGP
66858,2020-06-06,Singapore,confirmed,37527,SGP
66859,2020-06-07,Singapore,confirmed,37910,SGP
66860,2020-06-08,Singapore,confirmed,38296,SGP
66861,2020-06-09,Singapore,confirmed,38514,SGP
66862,2020-06-10,Singapore,confirmed,38965,SGP
66863,2020-06-11,Singapore,confirmed,39387,SGP
66864,2020-06-12,Singapore,confirmed,39850,SGP
66865,2020-06-13,Singapore,confirmed,40197,SGP
66866,2020-06-14,Singapore,confirmed,40604,SGP
66867,2020-06-15,Singapore,confirmed,40818,SGP
66868,2020-06-16,Singapore,confirmed,40969,SGP
66869,2020-06-17,Singapore,confirmed,41216,SGP
66870,2020-06-18,Singapore,confirmed,41473,SGP
66871,2020-06-19,Singapore,confirmed,41615,SGP
66872,2020-06-20,Singapore,confirmed,41833,SGP
66873,2020-06-21,Singapore,confirmed,42095,SGP
66874,2020-06-22,Singapore,confirmed,42313,SGP
66875,2020-06-23,Singapore,confirmed,42432,SGP
66876,2020-06-24,Singapore,confirmed,42623,SGP
66877,2020-06-25,Singapore,confirmed,42736,SGP
66878,2020-06-26,Singapore,confirmed,42955,SGP
66879,2020-06-27,Singapore,confirmed,43246,SGP
66880,2020-06-28,Singapore,confirmed,43459,SGP
66881,2020-06-29,Singapore,confirmed,43661,SGP
66882,2020-06-30,Singapore,confirmed,43907,SGP
66883,2020-07-01,Singapore,confirmed,44122,SGP
66884,2020-07-02,Singapore,confirmed,44310,SGP
66885,2020-07-03,Singapore,confirmed,44479,SGP
66886,2020-07-04,Singapore,confirmed,44664,SGP
66887,2020-07-05,Singapore,confirmed,44800,SGP
66888,2020-07-06,Singapore,confirmed,44983,SGP
66889,2020-07-07,Singapore,confirmed,45140,SGP
66890,2020-07-08,Singapore,confirmed,45298,SGP
66891,2020-07-09,Singapore,confirmed,45423,SGP
66892,2020-07-10,Singapore,confirmed,45614,SGP
66893,2020-07-11,Singapore,confirmed,45783,SGP
66894,2020-07-12,Singapore,confirmed,45961,SGP
66895,2020-07-13,Singapore,confirmed,46283,SGP
66896,2020-07-14,Singapore,confirmed,46630,SGP
66897,2020-07-15,Singapore,confirmed,46878,SGP
66898,2020-07-16,Singapore,confirmed,47126,SGP
66899,2020-07-17,Singapore,confirmed,47453,SGP
66900,2020-07-18,Singapore,confirmed,47655,SGP
66901,2020-07-19,Singapore,confirmed,47912,SGP
66902,2020-07-20,Singapore,confirmed,48035,SGP
66903,2020-07-21,Singapore,confirmed,48434,SGP
66904,2020-07-22,Singapore,confirmed,48744,SGP
66905,2020-07-23,Singapore,confirmed,49098,SGP
66906,2020-07-24,Singapore,confirmed,49375,SGP
66907,2020-07-25,Singapore,confirmed,49888,SGP
66908,2020-07-26,Singapore,confirmed,50369,SGP
66909,2020-07-27,Singapore,confirmed,50838,SGP
66910,2020-07-28,Singapore,confirmed,51197,SGP
66911,2020-07-29,Singapore,confirmed,51531,SGP
66912,2020-07-30,Singapore,confirmed,51809,SGP
66913,2020-07-31,Singapore,confirmed,52205,SGP
66914,2020-08-01,Singapore,confirmed,52512,SGP
66915,2020-08-02,Singapore,confirmed,52825,SGP
66916,2020-08-03,Singapore,confirmed,53051,SGP
66917,2020-08-04,Singapore,confirmed,53346,SGP
66918,2020-08-05,Singapore,confirmed,54254,SGP
66919,2020-08-06,Singapore,confirmed,54555,SGP
66920,2020-08-07,Singapore,confirmed,54797,SGP
66921,2020-08-08,Singapore,confirmed,54929,SGP
66922,2020-08-09,Singapore,confirmed,55104,SGP
66923,2020-08-10,Singapore,confirmed,55292,SGP
66924,2020-08-11,Singapore,confirmed,55353,SGP
66925,2020-08-12,Singapore,confirmed,55395,SGP
66926,2020-08-13,Singapore,confirmed,55497,SGP
66927,2020-08-14,Singapore,confirmed,55580,SGP
66928,2020-08-15,Singapore,confirmed,55661,SGP
66929,2020-08-16,Singapore,confirmed,55747,SGP
66930,2020-08-17,Singapore,confirmed,55838,SGP
66931,2020-08-18,Singapore,confirmed,55938,SGP
66932,2020-08-19,Singapore,confirmed,56031,SGP
66933,2020-08-20,Singapore,confirmed,56099,SGP
66934,2020-08-21,Singapore,confirmed,56216,SGP
66935,2020-08-22,Singapore,confirmed,56266,SGP
66936,2020-08-23,Singapore,confirmed,56353,SGP
66937,2020-08-24,Singapore,confirmed,56404,SGP
66938,2020-08-25,Singapore,confirmed,56435,SGP
66939,2020-08-26,Singapore,confirmed,56495,SGP
66940,2020-08-27,Singapore,confirmed,56572,SGP
66941,2020-08-28,Singapore,confirmed,56666,SGP
66942,2020-08-29,Singapore,confirmed,56717,SGP
66943,2020-08-30,Singapore,confirmed,56771,SGP
66944,2020-08-31,Singapore,confirmed,56812,SGP
66945,2020-09-01,Singapore,confirmed,56852,SGP
66946,2020-09-02,Singapore,confirmed,56860,SGP
66947,2020-09-03,Singapore,confirmed,56908,SGP
66948,2020-09-04,Singapore,confirmed,56948,SGP
66949,2020-09-05,Singapore,confirmed,56982,SGP
66950,2020-09-06,Singapore,confirmed,57022,SGP
66951,2020-09-07,Singapore,confirmed,57044,SGP
66952,2020-09-08,Singapore,confirmed,57091,SGP
66953,2020-09-09,Singapore,confirmed,57166,SGP
66954,2020-09-10,Singapore,confirmed,57229,SGP
66955,2020-09-11,Singapore,confirmed,57315,SGP
66956,2020-09-12,Singapore,confirmed,57357,SGP
66957,2020-09-13,Singapore,confirmed,57406,SGP
66958,2020-09-14,Singapore,confirmed,57454,SGP
66959,2020-09-15,Singapore,confirmed,57488,SGP
66960,2020-09-16,Singapore,confirmed,57514,SGP
66961,2020-09-17,Singapore,confirmed,57532,SGP
66962,2020-09-18,Singapore,confirmed,57543,SGP
66963,2020-09-19,Singapore,confirmed,57558,SGP
66964,2020-09-20,Singapore,confirmed,57576,SGP
66965,2020-09-21,Singapore,confirmed,57606,SGP
66966,2020-09-22,Singapore,confirmed,57627,SGP
66967,2020-09-23,Singapore,confirmed,57639,SGP
66968,2020-09-24,Singapore,confirmed,57654,SGP
66969,2020-09-25,Singapore,confirmed,57665,SGP
66970,2020-09-26,Singapore,confirmed,57685,SGP
66971,2020-09-27,Singapore,confirmed,57700,SGP
66972,2020-09-28,Singapore,confirmed,57715,SGP
66973,2020-09-29,Singapore,confirmed,57742,SGP
66974,2020-09-30,Singapore,confirmed,57765,SGP
66975,2020-10-01,Singapore,confirmed,57784,SGP
66976,2020-10-02,Singapore,confirmed,57794,SGP
66977,2020-10-03,Singapore,confirmed,57800,SGP
66978,2020-10-04,Singapore,confirmed,57812,SGP
66979,2020-10-05,Singapore,confirmed,57819,SGP
66980,2020-10-06,Singapore,confirmed,57830,SGP
66981,2020-10-07,Singapore,confirmed,57840,SGP
66982,2020-10-08,Singapore,confirmed,57849,SGP
66983,2020-10-09,Singapore,confirmed,57859,SGP
66984,2020-10-10,Singapore,confirmed,57866,SGP
66985,2020-10-11,Singapore,confirmed,57876,SGP
66986,2020-10-12,Singapore,confirmed,57880,SGP
66987,2020-10-13,Singapore,confirmed,57884,SGP
66988,2020-10-14,Singapore,confirmed,57889,SGP
66989,2020-10-15,Singapore,confirmed,57892,SGP
66990,2020-10-16,Singapore,confirmed,57901,SGP
66991,2020-10-17,Singapore,confirmed,57904,SGP
66992,2020-10-18,Singapore,confirmed,57911,SGP
66993,2020-10-19,Singapore,confirmed,57915,SGP
66994,2020-10-20,Singapore,confirmed,57921,SGP
66995,2020-10-21,Singapore,confirmed,57933,SGP
66996,2020-10-22,Singapore,confirmed,57941,SGP
66997,2020-10-23,Singapore,confirmed,57951,SGP
66998,2020-10-24,Singapore,confirmed,57965,SGP
66999,2020-10-25,Singapore,confirmed,57970,SGP
67000,2020-10-26,Singapore,confirmed,57973,SGP
67001,2020-10-27,Singapore,confirmed,57980,SGP
67002,2020-10-28,Singapore,confirmed,57987,SGP
67003,2020-10-29,Singapore,confirmed,57994,SGP
67004,2020-10-30,Singapore,confirmed,58003,SGP
67005,2020-10-31,Singapore,confirmed,58015,SGP
67006,2020-11-01,Singapore,confirmed,58019,SGP
67007,2020-11-02,Singapore,confirmed,58020,SGP
67008,2020-11-03,Singapore,confirmed,58029,SGP
67009,2020-11-04,Singapore,confirmed,58036,SGP
67010,2020-11-05,Singapore,confirmed,58043,SGP
67011,2020-11-06,Singapore,confirmed,58047,SGP
67012,2020-11-07,Singapore,confirmed,58054,SGP
67013,2020-11-08,Singapore,confirmed,58056,SGP
67014,2020-11-09,Singapore,confirmed,58064,SGP
67015,2020-11-10,Singapore,confirmed,58073,SGP
67016,2020-11-11,Singapore,confirmed,58091,SGP
67017,2020-11-12,Singapore,confirmed,58102,SGP
67018,2020-11-13,Singapore,confirmed,58114,SGP
67019,2020-11-14,Singapore,confirmed,58116,SGP
67020,2020-11-15,Singapore,confirmed,58119,SGP
67021,2020-11-16,Singapore,confirmed,58124,SGP
67022,2020-11-17,Singapore,confirmed,58130,SGP
67023,2020-11-18,Singapore,confirmed,58135,SGP
67024,2020-11-19,Singapore,confirmed,58139,SGP
67025,2020-11-20,Singapore,confirmed,58143,SGP
67026,2020-11-21,Singapore,confirmed,58148,SGP
67027,2020-11-22,Singapore,confirmed,58160,SGP
67028,2020-11-23,Singapore,confirmed,58165,SGP
67029,2020-11-24,Singapore,confirmed,58183,SGP
67030,2020-11-25,Singapore,confirmed,58190,SGP
67031,2020-11-26,Singapore,confirmed,58195,SGP
67032,2020-11-27,Singapore,confirmed,58199,SGP
67033,2020-11-28,Singapore,confirmed,58205,SGP
67034,2020-11-29,Singapore,confirmed,58213,SGP
67035,2020-11-30,Singapore,confirmed,58218,SGP
67036,2020-12-01,Singapore,confirmed,58228,SGP
67037,2020-12-02,Singapore,confirmed,58230,SGP
67038,2020-12-03,Singapore,confirmed,58239,SGP
67039,2020-12-04,Singapore,confirmed,58242,SGP
67040,2020-12-05,Singapore,confirmed,58255,SGP
67041,2020-12-06,Singapore,confirmed,58260,SGP
67042,2020-12-07,Singapore,confirmed,58273,SGP
67043,2020-12-08,Singapore,confirmed,58285,SGP
67044,2020-12-09,Singapore,confirmed,58291,SGP
67045,2020-12-10,Singapore,confirmed,58297,SGP
67046,2020-12-11,Singapore,confirmed,58305,SGP
67047,2020-12-12,Singapore,confirmed,58313,SGP
67048,2020-12-13,Singapore,confirmed,58320,SGP
67049,2020-12-14,Singapore,confirmed,58325,SGP
67050,2020-12-15,Singapore,confirmed,58341,SGP
67051,2020-12-16,Singapore,confirmed,58353,SGP
67052,2020-12-17,Singapore,confirmed,58377,SGP
67053,2020-12-18,Singapore,confirmed,58386,SGP
67054,2020-12-19,Singapore,confirmed,58403,SGP
67055,2020-12-20,Singapore,confirmed,58422,SGP
67056,2020-12-21,Singapore,confirmed,58432,SGP
67057,2020-12-22,Singapore,confirmed,58461,SGP
67058,2020-12-23,Singapore,confirmed,58482,SGP
67059,2020-12-24,Singapore,confirmed,58495,SGP
67060,2020-12-25,Singapore,confirmed,58509,SGP
67061,2020-12-26,Singapore,confirmed,58519,SGP
67062,2020-12-27,Singapore,confirmed,58524,SGP
67063,2020-12-28,Singapore,confirmed,58529,SGP
67064,2020-12-29,Singapore,confirmed,58542,SGP
67065,2020-12-30,Singapore,confirmed,58569,SGP
67066,2020-12-31,Singapore,confirmed,58599,SGP
67067,2021-01-01,Singapore,confirmed,58629,SGP
67068,2021-01-02,Singapore,confirmed,58662,SGP
67069,2021-01-03,Singapore,confirmed,58697,SGP
67070,2021-01-04,Singapore,confirmed,58721,SGP
67071,2021-01-05,Singapore,confirmed,58749,SGP
67072,2021-01-06,Singapore,confirmed,58780,SGP
67073,2021-01-07,Singapore,confirmed,58813,SGP
67074,2021-01-08,Singapore,confirmed,58836,SGP
67075,2021-01-09,Singapore,confirmed,58865,SGP
67076,2021-01-10,Singapore,confirmed,58907,SGP
67077,2021-01-11,Singapore,confirmed,58929,SGP
67078,2021-01-12,Singapore,confirmed,58946,SGP
67079,2021-01-13,Singapore,confirmed,58984,SGP
67080,2021-01-14,Singapore,confirmed,59029,SGP
67081,2021-01-15,Singapore,confirmed,59059,SGP
67082,2021-01-16,Singapore,confirmed,59083,SGP
67083,2021-01-17,Singapore,confirmed,59113,SGP
67084,2021-01-18,Singapore,confirmed,59127,SGP
67085,2021-01-19,Singapore,confirmed,59157,SGP
67086,2021-01-20,Singapore,confirmed,59197,SGP
67087,2021-01-21,Singapore,confirmed,59235,SGP
67088,2021-01-22,Singapore,confirmed,59250,SGP
67089,2021-01-23,Singapore,confirmed,59260,SGP
67090,2021-01-24,Singapore,confirmed,59308,SGP
67091,2021-01-25,Singapore,confirmed,59352,SGP
67092,2021-01-26,Singapore,confirmed,59366,SGP
67093,2021-01-27,Singapore,confirmed,59391,SGP
67094,2021-01-28,Singapore,confirmed,59425,SGP
67095,2021-01-29,Singapore,confirmed,59449,SGP
67096,2021-01-30,Singapore,confirmed,59507,SGP
67097,2021-01-31,Singapore,confirmed,59536,SGP
67098,2021-02-01,Singapore,confirmed,59565,SGP
67099,2021-02-02,Singapore,confirmed,59584,SGP
67100,2021-02-03,Singapore,confirmed,59602,SGP
67101,2021-02-04,Singapore,confirmed,59624,SGP
67102,2021-02-05,Singapore,confirmed,59649,SGP
67103,2021-02-06,Singapore,confirmed,59675,SGP
67104,2021-02-07,Singapore,confirmed,59699,SGP
67105,2021-02-08,Singapore,confirmed,59721,SGP
67106,2021-02-09,Singapore,confirmed,59732,SGP
67107,2021-02-10,Singapore,confirmed,59747,SGP
67108,2021-02-11,Singapore,confirmed,59759,SGP
67109,2021-02-12,Singapore,confirmed,59777,SGP
67110,2021-02-13,Singapore,confirmed,59786,SGP
67111,2021-02-14,Singapore,confirmed,59800,SGP
67112,2021-02-15,Singapore,confirmed,59809,SGP
67113,2021-02-16,Singapore,confirmed,59810,SGP
67114,2021-02-17,Singapore,confirmed,59821,SGP
67115,2021-02-18,Singapore,confirmed,59832,SGP
67116,2021-02-19,Singapore,confirmed,59846,SGP
67117,2021-02-20,Singapore,confirmed,59858,SGP
67118,2021-02-21,Singapore,confirmed,59869,SGP
67119,2021-02-22,Singapore,confirmed,59879,SGP
67120,2021-02-23,Singapore,confirmed,59883,SGP
67121,2021-02-24,Singapore,confirmed,59890,SGP
67122,2021-02-25,Singapore,confirmed,59900,SGP
67123,2021-02-26,Singapore,confirmed,59913,SGP
67124,2021-02-27,Singapore,confirmed,59925,SGP
67125,2021-02-28,Singapore,confirmed,59936,SGP
67126,2021-03-01,Singapore,confirmed,59948,SGP
67127,2021-03-02,Singapore,confirmed,59956,SGP
67128,2021-03-03,Singapore,confirmed,59979,SGP
67129,2021-03-04,Singapore,confirmed,59998,SGP
67130,2021-03-05,Singapore,confirmed,60007,SGP
67131,2021-03-06,Singapore,confirmed,60020,SGP
67132,2021-03-07,Singapore,confirmed,60033,SGP
67133,2021-03-08,Singapore,confirmed,60046,SGP
67134,2021-03-09,Singapore,confirmed,60052,SGP
67135,2021-03-10,Singapore,confirmed,60062,SGP
67136,2021-03-11,Singapore,confirmed,60070,SGP
67137,2021-03-12,Singapore,confirmed,60080,SGP
67138,2021-03-13,Singapore,confirmed,60088,SGP
67139,2021-03-14,Singapore,confirmed,60105,SGP
67140,2021-03-15,Singapore,confirmed,60117,SGP
67141,2021-03-16,Singapore,confirmed,60128,SGP
67142,2021-03-17,Singapore,confirmed,60137,SGP
67143,2021-03-18,Singapore,confirmed,60152,SGP
67144,2021-03-19,Singapore,confirmed,60167,SGP
67145,2021-03-20,Singapore,confirmed,60184,SGP
67146,2021-03-21,Singapore,confirmed,60196,SGP
67147,2021-03-22,Singapore,confirmed,60208,SGP
67148,2021-03-23,Singapore,confirmed,60221,SGP
67149,2021-03-24,Singapore,confirmed,60236,SGP
67150,2021-03-25,Singapore,confirmed,60253,SGP
67151,2021-03-26,Singapore,confirmed,60265,SGP
67152,2021-03-27,Singapore,confirmed,60288,SGP
67153,2021-03-28,Singapore,confirmed,60300,SGP
67154,2021-03-29,Singapore,confirmed,60321,SGP
67155,2021-03-30,Singapore,confirmed,60347,SGP
67156,2021-03-31,Singapore,confirmed,60381,SGP
67157,2021-04-01,Singapore,confirmed,60407,SGP
67158,2021-04-02,Singapore,confirmed,60450,SGP
67159,2021-04-03,Singapore,confirmed,60468,SGP
67160,2021-04-04,Singapore,confirmed,60478,SGP
67161,2021-04-05,Singapore,confirmed,60495,SGP
67162,2021-04-06,Singapore,confirmed,60519,SGP
67163,2021-04-07,Singapore,confirmed,60554,SGP
67164,2021-04-08,Singapore,confirmed,60575,SGP
67165,2021-04-09,Singapore,confirmed,60601,SGP
67166,2021-04-10,Singapore,confirmed,60633,SGP
67167,2021-04-11,Singapore,confirmed,60653,SGP
67168,2021-04-12,Singapore,confirmed,60678,SGP
67169,2021-04-13,Singapore,confirmed,60692,SGP
67170,2021-04-14,Singapore,confirmed,60719,SGP
67171,2021-04-15,Singapore,confirmed,60735,SGP
67172,2021-04-16,Singapore,confirmed,60769,SGP
67173,2021-04-17,Singapore,confirmed,60808,SGP
67174,2021-04-18,Singapore,confirmed,60831,SGP
67175,2021-04-19,Singapore,confirmed,60851,SGP
67176,2021-04-20,Singapore,confirmed,60865,SGP
67177,2021-04-21,Singapore,confirmed,60880,SGP
67178,2021-04-22,Singapore,confirmed,60904,SGP
67179,2020-01-22,Slovakia,confirmed,0,SVK
67180,2020-01-23,Slovakia,confirmed,0,SVK
67181,2020-01-24,Slovakia,confirmed,0,SVK
67182,2020-01-25,Slovakia,confirmed,0,SVK
67183,2020-01-26,Slovakia,confirmed,0,SVK
67184,2020-01-27,Slovakia,confirmed,0,SVK
67185,2020-01-28,Slovakia,confirmed,0,SVK
67186,2020-01-29,Slovakia,confirmed,0,SVK
67187,2020-01-30,Slovakia,confirmed,0,SVK
67188,2020-01-31,Slovakia,confirmed,0,SVK
67189,2020-02-01,Slovakia,confirmed,0,SVK
67190,2020-02-02,Slovakia,confirmed,0,SVK
67191,2020-02-03,Slovakia,confirmed,0,SVK
67192,2020-02-04,Slovakia,confirmed,0,SVK
67193,2020-02-05,Slovakia,confirmed,0,SVK
67194,2020-02-06,Slovakia,confirmed,0,SVK
67195,2020-02-07,Slovakia,confirmed,0,SVK
67196,2020-02-08,Slovakia,confirmed,0,SVK
67197,2020-02-09,Slovakia,confirmed,0,SVK
67198,2020-02-10,Slovakia,confirmed,0,SVK
67199,2020-02-11,Slovakia,confirmed,0,SVK
67200,2020-02-12,Slovakia,confirmed,0,SVK
67201,2020-02-13,Slovakia,confirmed,0,SVK
67202,2020-02-14,Slovakia,confirmed,0,SVK
67203,2020-02-15,Slovakia,confirmed,0,SVK
67204,2020-02-16,Slovakia,confirmed,0,SVK
67205,2020-02-17,Slovakia,confirmed,0,SVK
67206,2020-02-18,Slovakia,confirmed,0,SVK
67207,2020-02-19,Slovakia,confirmed,0,SVK
67208,2020-02-20,Slovakia,confirmed,0,SVK
67209,2020-02-21,Slovakia,confirmed,0,SVK
67210,2020-02-22,Slovakia,confirmed,0,SVK
67211,2020-02-23,Slovakia,confirmed,0,SVK
67212,2020-02-24,Slovakia,confirmed,0,SVK
67213,2020-02-25,Slovakia,confirmed,0,SVK
67214,2020-02-26,Slovakia,confirmed,0,SVK
67215,2020-02-27,Slovakia,confirmed,0,SVK
67216,2020-02-28,Slovakia,confirmed,0,SVK
67217,2020-02-29,Slovakia,confirmed,0,SVK
67218,2020-03-01,Slovakia,confirmed,0,SVK
67219,2020-03-02,Slovakia,confirmed,0,SVK
67220,2020-03-03,Slovakia,confirmed,0,SVK
67221,2020-03-04,Slovakia,confirmed,0,SVK
67222,2020-03-05,Slovakia,confirmed,0,SVK
67223,2020-03-06,Slovakia,confirmed,1,SVK
67224,2020-03-07,Slovakia,confirmed,1,SVK
67225,2020-03-08,Slovakia,confirmed,3,SVK
67226,2020-03-09,Slovakia,confirmed,3,SVK
67227,2020-03-10,Slovakia,confirmed,7,SVK
67228,2020-03-11,Slovakia,confirmed,10,SVK
67229,2020-03-12,Slovakia,confirmed,16,SVK
67230,2020-03-13,Slovakia,confirmed,32,SVK
67231,2020-03-14,Slovakia,confirmed,44,SVK
67232,2020-03-15,Slovakia,confirmed,54,SVK
67233,2020-03-16,Slovakia,confirmed,63,SVK
67234,2020-03-17,Slovakia,confirmed,72,SVK
67235,2020-03-18,Slovakia,confirmed,105,SVK
67236,2020-03-19,Slovakia,confirmed,123,SVK
67237,2020-03-20,Slovakia,confirmed,137,SVK
67238,2020-03-21,Slovakia,confirmed,178,SVK
67239,2020-03-22,Slovakia,confirmed,185,SVK
67240,2020-03-23,Slovakia,confirmed,186,SVK
67241,2020-03-24,Slovakia,confirmed,204,SVK
67242,2020-03-25,Slovakia,confirmed,216,SVK
67243,2020-03-26,Slovakia,confirmed,226,SVK
67244,2020-03-27,Slovakia,confirmed,269,SVK
67245,2020-03-28,Slovakia,confirmed,292,SVK
67246,2020-03-29,Slovakia,confirmed,314,SVK
67247,2020-03-30,Slovakia,confirmed,336,SVK
67248,2020-03-31,Slovakia,confirmed,363,SVK
67249,2020-04-01,Slovakia,confirmed,400,SVK
67250,2020-04-02,Slovakia,confirmed,426,SVK
67251,2020-04-03,Slovakia,confirmed,450,SVK
67252,2020-04-04,Slovakia,confirmed,471,SVK
67253,2020-04-05,Slovakia,confirmed,485,SVK
67254,2020-04-06,Slovakia,confirmed,534,SVK
67255,2020-04-07,Slovakia,confirmed,581,SVK
67256,2020-04-08,Slovakia,confirmed,682,SVK
67257,2020-04-09,Slovakia,confirmed,701,SVK
67258,2020-04-10,Slovakia,confirmed,715,SVK
67259,2020-04-11,Slovakia,confirmed,728,SVK
67260,2020-04-12,Slovakia,confirmed,742,SVK
67261,2020-04-13,Slovakia,confirmed,769,SVK
67262,2020-04-14,Slovakia,confirmed,835,SVK
67263,2020-04-15,Slovakia,confirmed,863,SVK
67264,2020-04-16,Slovakia,confirmed,977,SVK
67265,2020-04-17,Slovakia,confirmed,1049,SVK
67266,2020-04-18,Slovakia,confirmed,1089,SVK
67267,2020-04-19,Slovakia,confirmed,1161,SVK
67268,2020-04-20,Slovakia,confirmed,1173,SVK
67269,2020-04-21,Slovakia,confirmed,1199,SVK
67270,2020-04-22,Slovakia,confirmed,1244,SVK
67271,2020-04-23,Slovakia,confirmed,1325,SVK
67272,2020-04-24,Slovakia,confirmed,1360,SVK
67273,2020-04-25,Slovakia,confirmed,1373,SVK
67274,2020-04-26,Slovakia,confirmed,1379,SVK
67275,2020-04-27,Slovakia,confirmed,1381,SVK
67276,2020-04-28,Slovakia,confirmed,1384,SVK
67277,2020-04-29,Slovakia,confirmed,1391,SVK
67278,2020-04-30,Slovakia,confirmed,1396,SVK
67279,2020-05-01,Slovakia,confirmed,1403,SVK
67280,2020-05-02,Slovakia,confirmed,1407,SVK
67281,2020-05-03,Slovakia,confirmed,1408,SVK
67282,2020-05-04,Slovakia,confirmed,1413,SVK
67283,2020-05-05,Slovakia,confirmed,1421,SVK
67284,2020-05-06,Slovakia,confirmed,1429,SVK
67285,2020-05-07,Slovakia,confirmed,1445,SVK
67286,2020-05-08,Slovakia,confirmed,1455,SVK
67287,2020-05-09,Slovakia,confirmed,1455,SVK
67288,2020-05-10,Slovakia,confirmed,1457,SVK
67289,2020-05-11,Slovakia,confirmed,1457,SVK
67290,2020-05-12,Slovakia,confirmed,1465,SVK
67291,2020-05-13,Slovakia,confirmed,1469,SVK
67292,2020-05-14,Slovakia,confirmed,1477,SVK
67293,2020-05-15,Slovakia,confirmed,1480,SVK
67294,2020-05-16,Slovakia,confirmed,1493,SVK
67295,2020-05-17,Slovakia,confirmed,1494,SVK
67296,2020-05-18,Slovakia,confirmed,1495,SVK
67297,2020-05-19,Slovakia,confirmed,1495,SVK
67298,2020-05-20,Slovakia,confirmed,1496,SVK
67299,2020-05-21,Slovakia,confirmed,1502,SVK
67300,2020-05-22,Slovakia,confirmed,1503,SVK
67301,2020-05-23,Slovakia,confirmed,1504,SVK
67302,2020-05-24,Slovakia,confirmed,1509,SVK
67303,2020-05-25,Slovakia,confirmed,1511,SVK
67304,2020-05-26,Slovakia,confirmed,1513,SVK
67305,2020-05-27,Slovakia,confirmed,1515,SVK
67306,2020-05-28,Slovakia,confirmed,1520,SVK
67307,2020-05-29,Slovakia,confirmed,1520,SVK
67308,2020-05-30,Slovakia,confirmed,1521,SVK
67309,2020-05-31,Slovakia,confirmed,1521,SVK
67310,2020-06-01,Slovakia,confirmed,1522,SVK
67311,2020-06-02,Slovakia,confirmed,1522,SVK
67312,2020-06-03,Slovakia,confirmed,1525,SVK
67313,2020-06-04,Slovakia,confirmed,1526,SVK
67314,2020-06-05,Slovakia,confirmed,1526,SVK
67315,2020-06-06,Slovakia,confirmed,1528,SVK
67316,2020-06-07,Slovakia,confirmed,1528,SVK
67317,2020-06-08,Slovakia,confirmed,1530,SVK
67318,2020-06-09,Slovakia,confirmed,1531,SVK
67319,2020-06-10,Slovakia,confirmed,1533,SVK
67320,2020-06-11,Slovakia,confirmed,1541,SVK
67321,2020-06-12,Slovakia,confirmed,1542,SVK
67322,2020-06-13,Slovakia,confirmed,1545,SVK
67323,2020-06-14,Slovakia,confirmed,1548,SVK
67324,2020-06-15,Slovakia,confirmed,1552,SVK
67325,2020-06-16,Slovakia,confirmed,1552,SVK
67326,2020-06-17,Slovakia,confirmed,1561,SVK
67327,2020-06-18,Slovakia,confirmed,1562,SVK
67328,2020-06-19,Slovakia,confirmed,1576,SVK
67329,2020-06-20,Slovakia,confirmed,1586,SVK
67330,2020-06-21,Slovakia,confirmed,1587,SVK
67331,2020-06-22,Slovakia,confirmed,1588,SVK
67332,2020-06-23,Slovakia,confirmed,1589,SVK
67333,2020-06-24,Slovakia,confirmed,1607,SVK
67334,2020-06-25,Slovakia,confirmed,1630,SVK
67335,2020-06-26,Slovakia,confirmed,1643,SVK
67336,2020-06-27,Slovakia,confirmed,1657,SVK
67337,2020-06-28,Slovakia,confirmed,1664,SVK
67338,2020-06-29,Slovakia,confirmed,1665,SVK
67339,2020-06-30,Slovakia,confirmed,1667,SVK
67340,2020-07-01,Slovakia,confirmed,1687,SVK
67341,2020-07-02,Slovakia,confirmed,1700,SVK
67342,2020-07-03,Slovakia,confirmed,1720,SVK
67343,2020-07-04,Slovakia,confirmed,1749,SVK
